T_g_190,s_m_190,New Temp,Humidity,
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.2,0.145,30.2,62,0
10.1,0.145,30.1,62,0
10.2,0.148,30.2,62,0
10.1,0.145,30.1,62,0
10.2,0.145,30.2,62,0
10.1,0.145,30.1,62,0
10.2,0.148,30.2,62,0
10.2,0.145,30.2,62,0
10.1,0.145,30.1,62,0
10.2,0.145,30.2,62,0
10.1,0.145,30.1,62,0
10.1,0.148,30.1,62,0
10.2,0.148,30.2,62,0
10.1,0.148,30.1,62,0
10.2,0.148,30.2,62,0
10.1,0.145,30.1,62,0
10.2,0.148,30.2,62,0
10.1,0.148,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.15,30.1,62,0
10.1,0.147,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.145,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.15,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.149,30.1,62,0
10.1,0.147,30.1,62,0
10.1,0.148,30.1,62,0
10.1,0.149,30.1,62,0
10.1,0.147,30.1,62,0
10.1,0.142,30.1,62,0
10.1,0.142,30.1,62,0
10.1,0.15,30.1,62,0
10.1,0.142,30.1,62,0
10.1,0.149,30.1,62,0
10.1,0.147,30.1,62,0
10.1,0.149,30.1,62,0
10.1,0.147,30.1,62,0
10.1,0.152,30.1,62,0
10.1,0.15,30.1,62,0
10.1,0.149,30.1,62,0
10.1,0.149,30.1,62,0
9.9,0.14,29.9,62,0
9.9,0.14,29.9,62,0
9.9,0.149,29.9,62,0
10.1,0.149,30.1,62,0
10.1,0.149,30.1,62,0
10.1,0.152,30.1,62,0
10.1,0.145,30.1,62,0
9.9,0.142,29.9,62,0
9.9,0.142,29.9,62,0
9.9,0.149,29.9,62,0
9.9,0.14,29.9,62,0
10.1,0.152,30.1,62,0
9.9,0.149,29.9,62,0
9.9,0.149,29.9,62,0
9.9,0.149,29.9,62,0
9.9,0.149,29.9,62,0
9.9,0.152,29.9,62,0
9.9,0.152,29.9,62,0
9.9,0.152,29.9,62,0
9.9,0.149,29.9,62,0
9.9,0.145,29.9,62,0
9.9,0.145,29.9,62,0
9.9,0.152,29.9,62,0
9.9,0.142,29.9,62,0
9.9,0.147,29.9,62,0
9.9,0.142,29.9,62,0
9.9,0.149,29.9,65,0
9.9,0.149,29.9,65,0
9.9,0.142,29.9,65,0
9.9,0.145,29.9,65,0
9.9,0.145,29.9,65,0
9.9,0.152,29.9,65,0
9.9,0.145,29.9,65,0
9.9,0.149,29.9,65,0
9.9,0.142,29.9,65,0
9.9,0.145,29.9,65,0
9.9,0.149,29.9,65,0
9.9,0.145,29.9,65,0
9.8,0.149,29.8,65,0
9.9,0.149,29.9,65,0
9.9,0.145,29.9,65,0
9.9,0.152,29.9,65,0
9.8,0.147,29.8,65,0
9.9,0.145,29.9,65,0
9.8,0.142,29.8,65,0
9.9,0.152,29.9,65,0
9.8,0.142,29.8,65,0
9.8,0.144,29.8,65,0
9.9,0.149,29.9,65,0
9.8,0.142,29.8,65,0
9.8,0.145,29.8,65,0
9.8,0.147,29.8,65,0
9.9,0.149,29.9,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.144,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.145,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.149,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.8,0.147,29.8,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.8,0.149,29.8,65,0
9.7,0.147,29.7,65,0
9.8,0.147,29.8,65,0
9.7,0.149,29.7,65,0
9.7,0.147,29.7,65,0
9.8,0.147,29.8,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.142,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.142,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.148,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.147,29.7,65,0
9.7,0.149,29.7,65,0
9.7,0.148,29.7,65,0
9.7,0.148,29.7,65,0
9.7,0.144,29.7,65,0
9.7,0.151,29.7,65,0
9.7,0.147,29.7,65,0
9.6,0.142,29.6,65,0
9.7,0.149,29.7,65,0
9.7,0.151,29.7,65,0
9.6,0.144,29.6,65,0
9.6,0.149,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.151,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.151,29.6,65,0
9.6,0.151,29.6,65,0
9.6,0.151,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.144,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.146,29.6,65,0
9.6,0.151,29.6,65,0
9.6,0.144,29.6,65,0
9.5,0.151,29.5,65,0
9.6,0.151,29.6,65,0
9.6,0.151,29.6,65,0
9.6,0.146,29.6,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.151,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.144,29.5,65,0
9.5,0.148,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.3,0.144,29.3,65,0
9.5,0.146,29.5,65,0
9.3,0.146,29.3,65,0
9.5,0.146,29.5,65,0
9.3,0.146,29.3,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.3,0.148,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.144,29.3,65,0
9.3,0.146,29.3,65,0
9.5,0.146,29.5,65,0
9.5,0.146,29.5,65,0
9.3,0.144,29.3,65,0
9.5,0.146,29.5,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.3,0.148,29.3,65,0
9.2,0.148,29.2,65,0
9.3,0.148,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.2,0.145,29.2,65,0
9.3,0.145,29.3,65,0
9.3,0.146,29.3,65,0
9.3,0.148,29.3,65,0
9.2,0.146,29.2,65,0
9.3,0.148,29.3,65,0
9.3,0.148,29.3,65,0
9.2,0.148,29.2,65,0
9.3,0.148,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.148,29.3,65,0
9.3,0.145,29.3,65,0
9.2,0.148,29.2,65,0
9.3,0.145,29.3,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.145,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.145,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.145,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.151,29.2,65,0
9.2,0.151,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.1,0.148,29.1,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.1,0.148,29.1,65,0
9.2,0.148,29.2,65,0
9.1,0.148,29.1,65,0
9.1,0.148,29.1,65,0
9.2,0.148,29.2,65,0
9.1,0.148,29.1,65,0
9.2,0.148,29.2,65,0
9.1,0.148,29.1,65,0
9.2,0.148,29.2,65,0
9.2,0.148,29.2,65,0
9.1,0.148,29.1,65,0
9.1,0.148,29.1,65,0
9.1,0.141,29.1,65,0
9.1,0.141,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.143,29.1,65,0
9.1,0.148,29.1,65,0
9.1,0.141,29.1,65,0
9.1,0.143,29.1,65,0
9.1,0.143,29.1,65,0
9.1,0.148,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.15,29.1,65,0
9.1,0.15,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.151,29.1,65,0
9.1,0.148,29.1,65,0
9.1,0.143,29.1,65,0
9.1,0.151,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.143,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.152,29.1,65,0
9.1,0.15,29.1,65,0
9.1,0.143,29.1,65,0
9.1,0.15,29.1,65,0
9.1,0.145,29.1,65,0
9.1,0.145,29.1,65,0
9,0.145,29,65,0
9,0.141,29,65,0
9,0.146,29,65,0
9.1,0.145,29.1,65,0
9,0.143,29,65,0
9.1,0.145,29.1,65,0
9,0.145,29,65,0
9,0.145,29,65,0
9,0.152,29,65,0
9,0.15,29,65,0
9,0.145,29,65,0
9,0.145,29,65,0
9,0.145,29,65,0
9,0.148,29,65,0
9,0.145,29,65,0
9,0.148,29,67,0
9,0.145,29,67,0
9,0.148,29,67,0
9,0.143,29,67,0
9,0.145,29,67,0
9,0.148,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
9,0.141,29,67,0
9,0.145,29,67,0
9,0.148,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
9,0.148,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
9,0.148,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
9,0.145,29,67,0
8.9,0.145,28.9,67,0
8.9,0.143,28.9,67,0
8.9,0.145,28.9,67,0
8.9,0.145,28.9,67,0
8.9,0.143,28.9,67,0
8.9,0.145,28.9,67,0
9,0.145,29,67,0
8.9,0.145,28.9,67,0
8.9,0.145,28.9,67,0
9,0.148,29,67,0
8.9,0.148,28.9,67,0
8.9,0.145,28.9,67,0
8.9,0.147,28.9,67,0
9,0.148,29,67,0
8.9,0.145,28.9,67,0
8.9,0.145,28.9,67,0
8.9,0.142,28.9,67,0
8.9,0.14,28.9,67,0
8.9,0.145,28.9,67,0
8.9,0.142,28.9,67,0
8.9,0.137,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.148,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.148,28.9,67,0
8.9,0.142,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.142,28.9,67,0
8.9,0.142,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.145,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.149,28.9,67,0
8.9,0.147,28.9,67,0
8.9,0.142,28.9,67,0
8.9,0.149,28.9,67,0
8.9,0.149,28.9,67,0
8.9,0.147,28.9,67,0
8.8,0.137,28.8,67,0
8.9,0.147,28.9,67,0
8.9,0.147,28.9,67,0
8.8,0.142,28.8,67,0
8.8,0.147,28.8,67,0
8.8,0.147,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.147,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.147,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.145,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.145,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.149,28.8,67,0
8.8,0.142,28.8,67,0
8.6,0.142,28.6,67,0
8.6,0.149,28.6,67,0
8.8,0.149,28.8,67,0
8.8,0.145,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.8,0.142,28.8,67,0
8.6,0.149,28.6,67,0
8.6,0.142,28.6,67,0
8.6,0.142,28.6,67,0
8.8,0.142,28.8,67,0
8.6,0.145,28.6,67,0
8.6,0.142,28.6,67,0
8.8,0.142,28.8,67,0
8.6,0.144,28.6,67,0
8.6,0.142,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.142,28.6,67,0
8.6,0.144,28.6,67,0
8.8,0.145,28.8,67,0
8.6,0.145,28.6,67,0
8.6,0.144,28.6,67,0
8.8,0.145,28.8,67,0
8.6,0.142,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.145,28.6,67,0
8.6,0.147,28.6,67,0
8.6,0.145,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.147,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.5,0.137,28.5,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.147,28.6,67,0
8.6,0.144,28.6,67,0
8.6,0.147,28.6,67,0
8.6,0.149,28.6,67,0
8.5,0.144,28.5,67,0
8.6,0.149,28.6,67,0
8.5,0.147,28.5,67,0
8.6,0.144,28.6,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.149,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.145,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.149,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.137,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.149,28.5,67,0
8.5,0.139,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.144,28.5,67,0
8.5,0.149,28.5,67,0
8.5,0.146,28.5,67,0
8.5,0.146,28.5,67,0
8.5,0.149,28.5,67,0
8.4,0.149,28.4,67,0
8.4,0.141,28.4,67,0
8.5,0.147,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.146,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.147,28.5,67,0
8.5,0.147,28.5,67,0
8.4,0.146,28.4,67,0
8.4,0.146,28.4,67,0
8.4,0.146,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.151,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.147,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.149,28.4,67,0
8.4,0.147,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.146,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.151,28.4,67,0
8.4,0.151,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.151,28.4,67,0
8.4,0.151,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.149,28.4,67,0
8.4,0.144,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.144,28.4,67,0
8.4,0.146,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.148,28.4,67,0
8.4,0.141,28.4,67,0
8.3,0.151,28.3,67,0
8.4,0.148,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.151,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.141,28.4,67,0
8.3,0.151,28.3,67,0
8.3,0.151,28.3,67,0
8.4,0.144,28.4,67,0
8.4,0.144,28.4,67,0
8.4,0.144,28.4,67,0
8.4,0.141,28.4,67,0
8.4,0.144,28.4,67,0
8.3,0.148,28.3,67,0
8.3,0.151,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.146,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.143,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.141,28.3,67,0
8.3,0.148,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.146,28.3,67,0
8.3,0.146,28.3,67,0
8.3,0.144,28.3,67,0
8.3,0.146,28.3,67,0
8.3,0.141,28.3,67,0
8.2,0.136,28.2,67,0
8.3,0.144,28.3,67,0
8.3,0.146,28.3,67,0
8.2,0.146,28.2,67,0
8.3,0.146,28.3,67,0
8.3,0.143,28.3,67,0
8.3,0.146,28.3,67,0
8.2,0.144,28.2,67,0
8.3,0.146,28.3,67,0
8.3,0.148,28.3,67,0
8.2,0.146,28.2,67,0
8.2,0.143,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.143,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.138,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.138,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.141,28.2,67,0
8.2,0.138,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.146,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.148,28.2,67,0
8.2,0.138,28.2,67,0
8.2,0.148,28.2,67,0
8.1,0.148,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.138,28.1,67,0
8.1,0.138,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.138,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.141,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.141,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.141,28.1,67,0
8.1,0.138,28.1,67,0
8.1,0.146,28.1,67,0
8.1,0.141,28.1,67,0
8.1,0.141,28.1,67,0
8.1,0.15,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.141,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.15,28.1,67,0
8.1,0.145,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.15,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.143,28.1,67,0
8.1,0.145,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.15,28.1,67,0
8.1,0.148,28.1,67,0
8.1,0.15,28.1,67,0
8.1,0.145,28.1,67,0
8.1,0.145,28.1,67,0
8,0.143,28,67,0
8,0.143,28,67,0
8,0.141,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8.1,0.15,28.1,67,0
8,0.148,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8,0.143,28,67,0
8,0.143,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8,0.145,28,67,0
8,0.143,28,67,0
8,0.143,28,67,0
8,0.143,28,67,0
8,0.145,28,67,0
8,0.145,28,67,0
7.8,0.143,27.8,67,0
8,0.145,28,67,0
8,0.147,28,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
8,0.143,28,67,0
8,0.145,28,67,0
7.8,0.138,27.8,67,0
7.8,0.138,27.8,67,0
7.8,0.138,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.143,27.8,67,0
7.8,0.143,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.143,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.147,27.8,67,0
7.8,0.147,27.8,67,0
7.8,0.147,27.8,67,0
7.8,0.147,27.8,67,0
7.8,0.145,27.8,67,0
7.8,0.147,27.8,67,0
7.8,0.147,27.8,67,0
7.7,0.14,27.7,67,0
7.8,0.145,27.8,67,0
7.8,0.147,27.8,67,0
7.8,0.145,27.8,67,0
7.7,0.147,27.7,67,0
7.8,0.147,27.8,67,0
7.8,0.147,27.8,67,0
7.7,0.147,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.14,27.7,67,0
7.8,0.142,27.8,67,0
7.8,0.147,27.8,67,0
7.7,0.142,27.7,67,0
7.8,0.147,27.8,67,0
7.7,0.14,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.142,27.7,67,0
7.8,0.147,27.8,67,0
7.7,0.147,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.14,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.14,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.15,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.147,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.142,27.7,67,0
7.7,0.147,27.7,67,0
